id,timestamp,device,metric_name,value,unit,quality
3220,2026-07-23 04:40:40.220,dev-020,humidity,129.68,kPa,GOOD
3221,2026-07-23 05:41:41.221,dev-021,voltage,228.01,%,GOOD
3222,2026-07-23 06:42:42.222,dev-022,humidity,414.80,kPa,UNCERTAIN
3223,2026-07-23 07:43:43.223,dev-023,voltage,17.01,C,GOOD
3224,2026-07-23 08:44:44.224,dev-024,temperature,968.37,A,GOOD
3225,2026-07-23 09:45:45.225,dev-025,current,73.84,kPa,UNCERTAIN
3226,2026-07-23 10:46:46.226,dev-026,temperature,135.94,A,GOOD
3227,2026-07-23 11:47:47.227,dev-027,pressure,779.56,C,GOOD
3228,2026-07-23 12:48:48.228,dev-028,temperature,140.33,%,GOOD
3229,2026-07-23 13:49:49.229,dev-029,pressure,787.01,kPa,GOOD
3230,2026-07-23 14:50:50.230,dev-030,temperature,250.18,kPa,GOOD
3231,2026-07-23 15:51:51.231,dev-031,temperature,672.09,A,UNCERTAIN
3232,2026-07-23 16:52:52.232,dev-032,humidity,982.71,A,UNCERTAIN
3233,2026-07-23 17:53:53.233,dev-033,humidity,885.94,C,GOOD
3234,2026-07-23 18:54:54.234,dev-034,voltage,711.39,A,GOOD
3235,2026-07-23 19:55:55.235,dev-035,humidity,547.74,C,GOOD
3236,2026-07-23 20:56:56.236,dev-036,humidity,578.17,V,GOOD
3237,2026-07-23 21:57:57.237,dev-037,pressure,624.90,C,UNCERTAIN
3238,2026-07-23 22:58:58.238,dev-038,voltage,88.80,%,GOOD
3239,2026-07-23 23:59:59.239,dev-039,voltage,386.47,V,GOOD
3240,2026-07-24 00:00:00.240,dev-040,voltage,279.76,kPa,GOOD
3241,2026-07-24 01:01:01.241,dev-041,temperature,59.58,A,GOOD
3242,2026-07-24 02:02:02.242,dev-042,pressure,659.88,%,GOOD
3243,2026-07-24 03:03:03.243,dev-043,pressure,608.22,C,GOOD
3244,2026-07-24 04:04:04.244,dev-044,current,843.67,V,GOOD
3245,2026-07-24 05:05:05.245,dev-045,current,780.13,C,GOOD
3246,2026-07-24 06:06:06.246,dev-046,temperature,711.18,%,GOOD
3247,2026-07-24 07:07:07.247,dev-047,voltage,890.50,C,GOOD
3248,2026-07-24 08:08:08.248,dev-048,current,101.98,V,GOOD
3249,2026-07-24 09:09:09.249,dev-049,voltage,714.17,%,GOOD
3250,2026-07-24 10:10:10.250,dev-050,pressure,458.08,V,GOOD
3251,2026-07-24 11:11:11.251,dev-051,temperature,262.51,V,GOOD
3252,2026-07-24 12:12:12.252,dev-052,pressure,301.50,A,UNCERTAIN
3253,2026-07-24 13:13:13.253,dev-053,humidity,963.87,C,GOOD
3254,2026-07-24 14:14:14.254,dev-054,temperature,207.75,kPa,GOOD
3255,2026-07-24 15:15:15.255,dev-055,humidity,961.24,V,GOOD
3256,2026-07-24 16:16:16.256,dev-056,voltage,900.93,%,GOOD
3257,2026-07-24 17:17:17.257,dev-057,temperature,709.75,A,GOOD
3258,2026-07-24 18:18:18.258,dev-058,humidity,812.09,C,GOOD
3259,2026-07-24 19:19:19.259,dev-059,pressure,795.37,V,UNCERTAIN
3260,2026-07-24 20:20:20.260,dev-060,current,286.02,%,GOOD
3261,2026-07-24 21:21:21.261,dev-061,current,851.37,C,GOOD
3262,2026-07-24 22:22:22.262,dev-062,temperature,302.40,C,GOOD
3263,2026-07-24 23:23:23.263,dev-063,humidity,87.79,A,GOOD
3264,2026-07-25 00:24:24.264,dev-064,voltage,811.85,V,UNCERTAIN
3265,2026-07-25 01:25:25.265,dev-065,temperature,820.44,A,GOOD
3266,2026-07-25 02:26:26.266,dev-066,humidity,345.33,A,GOOD
3267,2026-07-25 03:27:27.267,dev-067,current,19.13,C,GOOD
3268,2026-07-25 04:28:28.268,dev-068,voltage,956.90,V,GOOD
3269,2026-07-25 05:29:29.269,dev-069,voltage,408.12,V,UNCERTAIN
3270,2026-07-25 06:30:30.270,dev-070,humidity,379.80,kPa,UNCERTAIN
3271,2026-07-25 07:31:31.271,dev-071,voltage,321.52,V,UNCERTAIN
3272,2026-07-25 08:32:32.272,dev-072,temperature,618.42,A,UNCERTAIN
3273,2026-07-25 09:33:33.273,dev-073,voltage,272.85,C,GOOD
3274,2026-07-25 10:34:34.274,dev-074,voltage,153.12,C,GOOD
3275,2026-07-25 11:35:35.275,dev-075,current,454.81,kPa,GOOD
3276,2026-07-25 12:36:36.276,dev-076,pressure,842.39,C,GOOD
3277,2026-07-25 13:37:37.277,dev-077,pressure,74.61,A,GOOD
3278,2026-07-25 14:38:38.278,dev-078,pressure,220.87,kPa,GOOD
3279,2026-07-25 15:39:39.279,dev-079,temperature,674.74,%,GOOD
3280,2026-07-25 16:40:40.280,dev-080,temperature,862.66,C,GOOD
3281,2026-07-25 17:41:41.281,dev-081,voltage,79.24,V,UNCERTAIN
3282,2026-07-25 18:42:42.282,dev-082,temperature,674.77,%,GOOD
3283,2026-07-25 19:43:43.283,dev-083,current,212.60,kPa,GOOD
3284,2026-07-25 20:44:44.284,dev-084,voltage,182.60,A,GOOD
3285,2026-07-25 21:45:45.285,dev-085,voltage,150.34,C,UNCERTAIN
3286,2026-07-25 22:46:46.286,dev-086,temperature,973.80,A,GOOD
3287,2026-07-25 23:47:47.287,dev-087,pressure,942.10,kPa,GOOD
3288,2026-07-26 00:48:48.288,dev-088,current,265.54,C,GOOD
3289,2026-07-26 01:49:49.289,dev-089,humidity,251.13,V,UNCERTAIN
3290,2026-07-26 02:50:50.290,dev-090,current,858.22,V,GOOD
3291,2026-07-26 03:51:51.291,dev-091,temperature,691.84,A,GOOD
3292,2026-07-26 04:52:52.292,dev-092,voltage,519.96,%,GOOD
3293,2026-07-26 05:53:53.293,dev-093,pressure,247.68,C,GOOD
3294,2026-07-26 06:54:54.294,dev-094,temperature,290.88,A,UNCERTAIN
3295,2026-07-26 07:55:55.295,dev-095,temperature,105.81,V,GOOD
3296,2026-07-26 08:56:56.296,dev-096,current,198.29,C,GOOD
3297,2026-07-26 09:57:57.297,dev-097,voltage,753.96,V,GOOD
3298,2026-07-26 10:58:58.298,dev-098,voltage,125.18,V,GOOD
3299,2026-07-26 11:59:59.299,dev-099,pressure,517.66,A,GOOD
3300,2026-07-26 12:00:00.300,dev-100,pressure,416.75,V,GOOD
3301,2026-07-26 13:01:01.301,dev-101,pressure,86.09,V,GOOD
3302,2026-07-26 14:02:02.302,dev-102,humidity,692.00,A,GOOD
3303,2026-07-26 15:03:03.303,dev-103,voltage,131.33,A,GOOD
3304,2026-07-26 16:04:04.304,dev-104,current,678.77,kPa,GOOD
3305,2026-07-26 17:05:05.305,dev-105,temperature,359.65,C,GOOD
3306,2026-07-26 18:06:06.306,dev-106,pressure,981.91,kPa,GOOD
3307,2026-07-26 19:07:07.307,dev-107,temperature,698.22,%,UNCERTAIN
3308,2026-07-26 20:08:08.308,dev-108,voltage,511.05,%,GOOD
3309,2026-07-26 21:09:09.309,dev-109,temperature,898.94,C,GOOD
3310,2026-07-26 22:10:10.310,dev-110,humidity,480.54,kPa,UNCERTAIN
3311,2026-07-26 23:11:11.311,dev-111,current,579.52,A,GOOD
3312,2026-07-27 00:12:12.312,dev-112,humidity,403.59,A,UNCERTAIN
3313,2026-07-27 01:13:13.313,dev-113,current,526.29,%,UNCERTAIN
3314,2026-07-27 02:14:14.314,dev-114,temperature,812.78,C,GOOD
3315,2026-07-27 03:15:15.315,dev-115,humidity,159.16,kPa,GOOD
3316,2026-07-27 04:16:16.316,dev-116,current,607.30,C,UNCERTAIN
3317,2026-07-27 05:17:17.317,dev-117,current,846.43,A,GOOD
3318,2026-07-27 06:18:18.318,dev-118,humidity,93.52,kPa,GOOD
3319,2026-07-27 07:19:19.319,dev-119,humidity,638.64,C,GOOD
3320,2026-07-27 08:20:20.320,dev-120,current,180.11,%,GOOD
3321,2026-07-27 09:21:21.321,dev-121,temperature,128.21,%,GOOD
3322,2026-07-27 10:22:22.322,dev-122,humidity,342.60,V,UNCERTAIN
3323,2026-07-27 11:23:23.323,dev-123,current,727.01,C,UNCERTAIN
3324,2026-07-27 12:24:24.324,dev-124,pressure,682.80,V,GOOD
3325,2026-07-27 13:25:25.325,dev-125,voltage,632.80,kPa,UNCERTAIN
3326,2026-07-27 14:26:26.326,dev-126,humidity,624.56,A,GOOD
3327,2026-07-27 15:27:27.327,dev-127,pressure,277.65,%,GOOD
3328,2026-07-27 16:28:28.328,dev-000,current,317.24,A,GOOD
3329,2026-07-27 17:29:29.329,dev-001,current,661.03,%,GOOD
3330,2026-07-27 18:30:30.330,dev-002,humidity,366.14,A,UNCERTAIN
3331,2026-07-27 19:31:31.331,dev-003,temperature,482.95,A,GOOD
3332,2026-07-27 20:32:32.332,dev-004,humidity,352.65,A,GOOD
3333,2026-07-27 21:33:33.333,dev-005,voltage,667.57,%,GOOD
3334,2026-07-27 22:34:34.334,dev-006,current,306.95,A,GOOD
3335,2026-07-27 23:35:35.335,dev-007,pressure,82.85,A,GOOD
3336,2026-07-28 00:36:36.336,dev-008,current,637.19,%,UNCERTAIN
3337,2026-07-28 01:37:37.337,dev-009,humidity,634.48,V,UNCERTAIN
3338,2026-07-28 02:38:38.338,dev-010,humidity,867.96,C,GOOD
3339,2026-07-28 03:39:39.339,dev-011,humidity,720.06,C,GOOD
3340,2026-07-28 04:40:40.340,dev-012,current,270.97,V,UNCERTAIN
3341,2026-07-28 05:41:41.341,dev-013,humidity,188.48,V,GOOD
3342,2026-07-28 06:42:42.342,dev-014,temperature,823.70,V,GOOD
3343,2026-07-28 07:43:43.343,dev-015,pressure,466.67,C,GOOD
3344,2026-07-28 08:44:44.344,dev-016,humidity,733.93,A,GOOD
3345,2026-07-28 09:45:45.345,dev-017,voltage,196.11,A,GOOD
3346,2026-07-28 10:46:46.346,dev-018,temperature,511.37,%,GOOD
3347,2026-07-28 11:47:47.347,dev-019,temperature,909.76,kPa,GOOD
3348,2026-07-28 12:48:48.348,dev-020,current,63.20,kPa,UNCERTAIN
3349,2026-07-28 13:49:49.349,dev-021,humidity,559.79,A,GOOD
3350,2026-07-28 14:50:50.350,dev-022,temperature,936.53,%,UNCERTAIN
3351,2026-07-28 15:51:51.351,dev-023,humidity,544.56,A,GOOD
3352,2026-07-28 16:52:52.352,dev-024,current,139.38,%,GOOD
3353,2026-07-28 17:53:53.353,dev-025,current,298.86,%,GOOD
3354,2026-07-28 18:54:54.354,dev-026,voltage,182.00,kPa,UNCERTAIN
3355,2026-07-28 19:55:55.355,dev-027,current,774.79,A,GOOD
3356,2026-07-28 20:56:56.356,dev-028,current,851.56,kPa,UNCERTAIN
3357,2026-07-28 21:57:57.357,dev-029,pressure,760.12,C,GOOD
3358,2026-07-28 22:58:58.358,dev-030,humidity,212.91,C,GOOD
3359,2026-07-28 23:59:59.359,dev-031,current,291.35,%,UNCERTAIN
3360,2026-07-01 00:00:00.360,dev-032,voltage,65.22,kPa,GOOD
3361,2026-07-01 01:01:01.361,dev-033,voltage,386.08,C,UNCERTAIN
3362,2026-07-01 02:02:02.362,dev-034,voltage,519.86,V,UNCERTAIN
3363,2026-07-01 03:03:03.363,dev-035,temperature,581.15,%,UNCERTAIN
3364,2026-07-01 04:04:04.364,dev-036,pressure,468.91,C,GOOD
3365,2026-07-01 05:05:05.365,dev-037,pressure,396.05,kPa,GOOD
3366,2026-07-01 06:06:06.366,dev-038,pressure,622.76,V,GOOD
3367,2026-07-01 07:07:07.367,dev-039,current,880.02,%,GOOD
3368,2026-07-01 08:08:08.368,dev-040,pressure,184.05,%,GOOD
3369,2026-07-01 09:09:09.369,dev-041,temperature,208.01,kPa,GOOD
3370,2026-07-01 10:10:10.370,dev-042,humidity,693.97,C,GOOD
3371,2026-07-01 11:11:11.371,dev-043,temperature,654.30,V,GOOD
3372,2026-07-01 12:12:12.372,dev-044,pressure,557.75,%,UNCERTAIN
3373,2026-07-01 13:13:13.373,dev-045,current,962.02,A,GOOD
3374,2026-07-01 14:14:14.374,dev-046,voltage,437.59,kPa,UNCERTAIN
3375,2026-07-01 15:15:15.375,dev-047,temperature,147.67,A,GOOD
3376,2026-07-01 16:16:16.376,dev-048,current,504.67,C,GOOD
3377,2026-07-01 17:17:17.377,dev-049,temperature,37.84,V,UNCERTAIN
3378,2026-07-01 18:18:18.378,dev-050,humidity,975.29,V,GOOD
3379,2026-07-01 19:19:19.379,dev-051,temperature,294.33,kPa,GOOD
3380,2026-07-01 20:20:20.380,dev-052,current,383.42,V,GOOD
3381,2026-07-01 21:21:21.381,dev-053,current,337.32,V,GOOD
3382,2026-07-01 22:22:22.382,dev-054,current,900.56,%,GOOD
3383,2026-07-01 23:23:23.383,dev-055,pressure,543.46,V,GOOD
3384,2026-07-02 00:24:24.384,dev-056,current,241.01,V,UNCERTAIN
3385,2026-07-02 01:25:25.385,dev-057,temperature,806.03,%,GOOD
3386,2026-07-02 02:26:26.386,dev-058,temperature,999.87,%,GOOD
3387,2026-07-02 03:27:27.387,dev-059,humidity,555.06,V,GOOD
3388,2026-07-02 04:28:28.388,dev-060,temperature,520.64,%,UNCERTAIN
3389,2026-07-02 05:29:29.389,dev-061,humidity,219.01,%,GOOD
3390,2026-07-02 06:30:30.390,dev-062,temperature,880.78,%,UNCERTAIN
3391,2026-07-02 07:31:31.391,dev-063,humidity,113.23,V,GOOD
3392,2026-07-02 08:32:32.392,dev-064,pressure,184.70,%,GOOD
3393,2026-07-02 09:33:33.393,dev-065,voltage,210.61,C,GOOD
3394,2026-07-02 10:34:34.394,dev-066,humidity,685.44,V,GOOD
3395,2026-07-02 11:35:35.395,dev-067,humidity,879.32,A,GOOD
3396,2026-07-02 12:36:36.396,dev-068,pressure,103.94,kPa,GOOD
3397,2026-07-02 13:37:37.397,dev-069,humidity,540.47,kPa,UNCERTAIN
3398,2026-07-02 14:38:38.398,dev-070,current,347.32,%,GOOD
3399,2026-07-02 15:39:39.399,dev-071,temperature,48.39,kPa,GOOD
3400,2026-07-02 16:40:40.400,dev-072,voltage,710.80,kPa,GOOD
3401,2026-07-02 17:41:41.401,dev-073,temperature,316.25,kPa,GOOD
3402,2026-07-02 18:42:42.402,dev-074,humidity,329.11,C,GOOD
3403,2026-07-02 19:43:43.403,dev-075,humidity,359.67,V,GOOD
3404,2026-07-02 20:44:44.404,dev-076,humidity,377.22,C,UNCERTAIN
3405,2026-07-02 21:45:45.405,dev-077,temperature,884.98,kPa,GOOD
3406,2026-07-02 22:46:46.406,dev-078,pressure,734.66,V,GOOD
3407,2026-07-02 23:47:47.407,dev-079,current,297.68,kPa,GOOD
3408,2026-07-03 00:48:48.408,dev-080,voltage,319.04,V,GOOD
3409,2026-07-03 01:49:49.409,dev-081,current,211.51,kPa,UNCERTAIN
3410,2026-07-03 02:50:50.410,dev-082,voltage,142.27,kPa,GOOD
3411,2026-07-03 03:51:51.411,dev-083,pressure,352.27,A,GOOD
3412,2026-07-03 04:52:52.412,dev-084,humidity,408.53,kPa,UNCERTAIN
3413,2026-07-03 05:53:53.413,dev-085,pressure,298.47,V,GOOD
3414,2026-07-03 06:54:54.414,dev-086,pressure,371.66,C,UNCERTAIN
3415,2026-07-03 07:55:55.415,dev-087,current,917.88,kPa,GOOD
3416,2026-07-03 08:56:56.416,dev-088,temperature,429.78,kPa,UNCERTAIN
3417,2026-07-03 09:57:57.417,dev-089,temperature,895.00,A,GOOD
3418,2026-07-03 10:58:58.418,dev-090,temperature,346.07,%,GOOD
3419,2026-07-03 11:59:59.419,dev-091,voltage,277.45,%,GOOD
3420,2026-07-03 12:00:00.420,dev-092,pressure,140.55,V,GOOD
3421,2026-07-03 13:01:01.421,dev-093,voltage,13.90,V,GOOD
3422,2026-07-03 14:02:02.422,dev-094,temperature,216.54,V,GOOD
3423,2026-07-03 15:03:03.423,dev-095,voltage,575.83,kPa,UNCERTAIN
3424,2026-07-03 16:04:04.424,dev-096,voltage,857.71,%,GOOD
3425,2026-07-03 17:05:05.425,dev-097,voltage,681.94,kPa,UNCERTAIN
3426,2026-07-03 18:06:06.426,dev-098,voltage,944.40,A,GOOD
3427,2026-07-03 19:07:07.427,dev-099,humidity,354.46,V,GOOD
3428,2026-07-03 20:08:08.428,dev-100,current,56.32,V,GOOD
3429,2026-07-03 21:09:09.429,dev-101,humidity,538.79,%,GOOD
3430,2026-07-03 22:10:10.430,dev-102,current,473.38,%,GOOD
3431,2026-07-03 23:11:11.431,dev-103,current,985.53,V,GOOD
3432,2026-07-04 00:12:12.432,dev-104,pressure,790.01,%,UNCERTAIN
3433,2026-07-04 01:13:13.433,dev-105,current,614.44,kPa,GOOD
3434,2026-07-04 02:14:14.434,dev-106,current,585.31,A,UNCERTAIN
3435,2026-07-04 03:15:15.435,dev-107,humidity,710.56,%,UNCERTAIN
3436,2026-07-04 04:16:16.436,dev-108,temperature,235.44,V,GOOD
3437,2026-07-04 05:17:17.437,dev-109,temperature,722.80,C,UNCERTAIN
3438,2026-07-04 06:18:18.438,dev-110,humidity,239.50,kPa,GOOD
3439,2026-07-04 07:19:19.439,dev-111,current,866.43,%,GOOD
3440,2026-07-04 08:20:20.440,dev-112,humidity,384.42,V,GOOD
3441,2026-07-04 09:21:21.441,dev-113,humidity,81.14,kPa,GOOD
3442,2026-07-04 10:22:22.442,dev-114,current,221.57,%,GOOD
3443,2026-07-04 11:23:23.443,dev-115,temperature,51.17,%,UNCERTAIN
3444,2026-07-04 12:24:24.444,dev-116,voltage,55.95,A,UNCERTAIN
3445,2026-07-04 13:25:25.445,dev-117,voltage,525.46,kPa,GOOD
3446,2026-07-04 14:26:26.446,dev-118,current,69.16,C,GOOD
3447,2026-07-04 15:27:27.447,dev-119,pressure,958.59,C,UNCERTAIN
3448,2026-07-04 16:28:28.448,dev-120,voltage,472.11,kPa,GOOD
3449,2026-07-04 17:29:29.449,dev-121,temperature,361.74,kPa,UNCERTAIN
3450,2026-07-04 18:30:30.450,dev-122,voltage,2.95,%,GOOD
3451,2026-07-04 19:31:31.451,dev-123,voltage,696.54,V,UNCERTAIN
3452,2026-07-04 20:32:32.452,dev-124,current,308.86,%,GOOD
3453,2026-07-04 21:33:33.453,dev-125,voltage,604.16,A,UNCERTAIN
3454,2026-07-04 22:34:34.454,dev-126,voltage,475.37,kPa,UNCERTAIN
3455,2026-07-04 23:35:35.455,dev-127,humidity,448.16,C,GOOD
3456,2026-07-05 00:36:36.456,dev-000,humidity,885.68,C,GOOD
3457,2026-07-05 01:37:37.457,dev-001,humidity,907.22,C,GOOD
3458,2026-07-05 02:38:38.458,dev-002,humidity,761.55,V,GOOD
3459,2026-07-05 03:39:39.459,dev-003,voltage,402.00,C,GOOD
3460,2026-07-05 04:40:40.460,dev-004,current,422.35,%,GOOD
3461,2026-07-05 05:41:41.461,dev-005,temperature,848.82,kPa,GOOD
3462,2026-07-05 06:42:42.462,dev-006,current,626.74,A,GOOD
3463,2026-07-05 07:43:43.463,dev-007,temperature,412.44,V,UNCERTAIN
3464,2026-07-05 08:44:44.464,dev-008,current,375.28,%,GOOD
3465,2026-07-05 09:45:45.465,dev-009,temperature,514.64,A,GOOD
3466,2026-07-05 10:46:46.466,dev-010,humidity,478.25,%,GOOD
3467,2026-07-05 11:47:47.467,dev-011,current,548.21,V,GOOD
3468,2026-07-05 12:48:48.468,dev-012,pressure,625.16,A,GOOD
3469,2026-07-05 13:49:49.469,dev-013,current,624.56,A,UNCERTAIN
3470,2026-07-05 14:50:50.470,dev-014,voltage,995.60,kPa,GOOD
3471,2026-07-05 15:51:51.471,dev-015,voltage,285.86,%,GOOD
3472,2026-07-05 16:52:52.472,dev-016,humidity,326.82,A,UNCERTAIN
3473,2026-07-05 17:53:53.473,dev-017,temperature,669.76,%,GOOD
3474,2026-07-05 18:54:54.474,dev-018,voltage,318.38,V,GOOD
3475,2026-07-05 19:55:55.475,dev-019,voltage,781.41,C,UNCERTAIN
3476,2026-07-05 20:56:56.476,dev-020,voltage,482.90,A,GOOD
3477,2026-07-05 21:57:57.477,dev-021,humidity,770.72,C,UNCERTAIN
3478,2026-07-05 22:58:58.478,dev-022,pressure,34.49,A,UNCERTAIN
3479,2026-07-05 23:59:59.479,dev-023,current,838.07,C,GOOD
3480,2026-07-06 00:00:00.480,dev-024,temperature,51.79,C,UNCERTAIN
3481,2026-07-06 01:01:01.481,dev-025,current,871.28,A,GOOD
3482,2026-07-06 02:02:02.482,dev-026,temperature,83.81,C,UNCERTAIN
3483,2026-07-06 03:03:03.483,dev-027,voltage,600.12,A,GOOD
3484,2026-07-06 04:04:04.484,dev-028,pressure,132.01,%,GOOD
3485,2026-07-06 05:05:05.485,dev-029,voltage,731.08,V,UNCERTAIN
3486,2026-07-06 06:06:06.486,dev-030,pressure,381.31,V,GOOD
3487,2026-07-06 07:07:07.487,dev-031,temperature,878.18,C,GOOD
3488,2026-07-06 08:08:08.488,dev-032,current,29.26,A,UNCERTAIN
3489,2026-07-06 09:09:09.489,dev-033,voltage,880.35,%,GOOD
3490,2026-07-06 10:10:10.490,dev-034,temperature,675.73,kPa,GOOD
3491,2026-07-06 11:11:11.491,dev-035,temperature,942.72,A,GOOD
3492,2026-07-06 12:12:12.492,dev-036,temperature,537.17,kPa,UNCERTAIN
3493,2026-07-06 13:13:13.493,dev-037,current,158.67,kPa,UNCERTAIN
3494,2026-07-06 14:14:14.494,dev-038,voltage,850.30,%,GOOD
3495,2026-07-06 15:15:15.495,dev-039,humidity,652.29,V,GOOD
3496,2026-07-06 16:16:16.496,dev-040,temperature,577.37,V,UNCERTAIN
3497,2026-07-06 17:17:17.497,dev-041,current,824.14,kPa,GOOD
3498,2026-07-06 18:18:18.498,dev-042,humidity,604.47,%,GOOD
3499,2026-07-06 19:19:19.499,dev-043,humidity,636.21,%,GOOD
3500,2026-07-06 20:20:20.500,dev-044,temperature,771.01,%,GOOD
3501,2026-07-06 21:21:21.501,dev-045,pressure,637.56,C,GOOD
3502,2026-07-06 22:22:22.502,dev-046,current,626.58,A,UNCERTAIN
3503,2026-07-06 23:23:23.503,dev-047,current,708.68,C,GOOD
3504,2026-07-07 00:24:24.504,dev-048,voltage,830.04,A,GOOD
3505,2026-07-07 01:25:25.505,dev-049,temperature,76.07,A,GOOD
3506,2026-07-07 02:26:26.506,dev-050,pressure,321.07,%,GOOD
3507,2026-07-07 03:27:27.507,dev-051,humidity,144.10,C,GOOD
3508,2026-07-07 04:28:28.508,dev-052,voltage,276.57,kPa,GOOD
3509,2026-07-07 05:29:29.509,dev-053,pressure,791.20,C,GOOD
3510,2026-07-07 06:30:30.510,dev-054,voltage,537.36,V,GOOD
3511,2026-07-07 07:31:31.511,dev-055,temperature,683.96,kPa,UNCERTAIN
3512,2026-07-07 08:32:32.512,dev-056,current,575.34,%,GOOD
3513,2026-07-07 09:33:33.513,dev-057,current,220.69,V,GOOD
3514,2026-07-07 10:34:34.514,dev-058,current,98.85,V,GOOD
3515,2026-07-07 11:35:35.515,dev-059,current,963.37,kPa,GOOD
3516,2026-07-07 12:36:36.516,dev-060,current,578.31,V,GOOD
3517,2026-07-07 13:37:37.517,dev-061,humidity,493.64,kPa,GOOD
3518,2026-07-07 14:38:38.518,dev-062,temperature,110.88,kPa,GOOD
3519,2026-07-07 15:39:39.519,dev-063,humidity,778.13,A,GOOD
3520,2026-07-07 16:40:40.520,dev-064,pressure,806.99,kPa,GOOD
3521,2026-07-07 17:41:41.521,dev-065,current,509.03,V,GOOD
3522,2026-07-07 18:42:42.522,dev-066,temperature,855.59,C,GOOD
3523,2026-07-07 19:43:43.523,dev-067,current,176.99,%,GOOD
3524,2026-07-07 20:44:44.524,dev-068,humidity,659.93,C,GOOD
3525,2026-07-07 21:45:45.525,dev-069,voltage,488.83,A,GOOD
3526,2026-07-07 22:46:46.526,dev-070,current,711.88,V,GOOD
3527,2026-07-07 23:47:47.527,dev-071,pressure,759.54,A,GOOD
3528,2026-07-08 00:48:48.528,dev-072,humidity,170.42,kPa,UNCERTAIN
3529,2026-07-08 01:49:49.529,dev-073,humidity,708.47,kPa,UNCERTAIN
3530,2026-07-08 02:50:50.530,dev-074,temperature,434.44,C,UNCERTAIN
3531,2026-07-08 03:51:51.531,dev-075,humidity,800.70,kPa,UNCERTAIN
3532,2026-07-08 04:52:52.532,dev-076,current,580.95,V,UNCERTAIN
3533,2026-07-08 05:53:53.533,dev-077,current,731.02,%,GOOD
3534,2026-07-08 06:54:54.534,dev-078,voltage,286.31,V,GOOD
3535,2026-07-08 07:55:55.535,dev-079,current,132.71,kPa,GOOD
3536,2026-07-08 08:56:56.536,dev-080,pressure,846.73,V,GOOD
3537,2026-07-08 09:57:57.537,dev-081,humidity,901.46,V,GOOD
3538,2026-07-08 10:58:58.538,dev-082,current,199.94,C,GOOD
3539,2026-07-08 11:59:59.539,dev-083,current,488.95,A,UNCERTAIN
3540,2026-07-08 12:00:00.540,dev-084,humidity,655.80,C,GOOD
3541,2026-07-08 13:01:01.541,dev-085,humidity,76.05,C,UNCERTAIN
3542,2026-07-08 14:02:02.542,dev-086,pressure,323.51,V,GOOD
3543,2026-07-08 15:03:03.543,dev-087,pressure,950.95,V,GOOD
3544,2026-07-08 16:04:04.544,dev-088,humidity,950.74,C,GOOD
3545,2026-07-08 17:05:05.545,dev-089,humidity,445.70,C,UNCERTAIN
3546,2026-07-08 18:06:06.546,dev-090,humidity,587.22,%,GOOD
3547,2026-07-08 19:07:07.547,dev-091,current,557.65,A,UNCERTAIN
3548,2026-07-08 20:08:08.548,dev-092,temperature,404.91,A,GOOD
3549,2026-07-08 21:09:09.549,dev-093,humidity,4.55,A,GOOD
3550,2026-07-08 22:10:10.550,dev-094,temperature,276.42,kPa,GOOD
3551,2026-07-08 23:11:11.551,dev-095,voltage,150.61,C,GOOD
3552,2026-07-09 00:12:12.552,dev-096,voltage,565.98,V,GOOD
3553,2026-07-09 01:13:13.553,dev-097,voltage,671.14,A,GOOD
3554,2026-07-09 02:14:14.554,dev-098,voltage,125.09,V,GOOD
3555,2026-07-09 03:15:15.555,dev-099,current,634.07,%,GOOD
3556,2026-07-09 04:16:16.556,dev-100,pressure,882.51,V,GOOD
3557,2026-07-09 05:17:17.557,dev-101,voltage,388.17,C,GOOD
3558,2026-07-09 06:18:18.558,dev-102,pressure,870.70,%,GOOD
3559,2026-07-09 07:19:19.559,dev-103,voltage,809.25,kPa,GOOD
3560,2026-07-09 08:20:20.560,dev-104,current,491.00,A,GOOD
3561,2026-07-09 09:21:21.561,dev-105,pressure,646.45,kPa,UNCERTAIN
3562,2026-07-09 10:22:22.562,dev-106,voltage,580.47,kPa,GOOD
3563,2026-07-09 11:23:23.563,dev-107,voltage,237.04,A,GOOD
3564,2026-07-09 12:24:24.564,dev-108,temperature,366.61,V,GOOD
3565,2026-07-09 13:25:25.565,dev-109,voltage,447.01,A,GOOD
3566,2026-07-09 14:26:26.566,dev-110,current,475.20,V,UNCERTAIN
3567,2026-07-09 15:27:27.567,dev-111,pressure,976.13,%,GOOD
3568,2026-07-09 16:28:28.568,dev-112,pressure,870.97,kPa,GOOD
3569,2026-07-09 17:29:29.569,dev-113,voltage,552.60,V,GOOD
3570,2026-07-09 18:30:30.570,dev-114,voltage,116.80,kPa,GOOD
3571,2026-07-09 19:31:31.571,dev-115,voltage,452.35,kPa,GOOD
3572,2026-07-09 20:32:32.572,dev-116,humidity,172.13,C,GOOD
3573,2026-07-09 21:33:33.573,dev-117,humidity,213.44,%,GOOD
3574,2026-07-09 22:34:34.574,dev-118,current,320.26,kPa,UNCERTAIN
3575,2026-07-09 23:35:35.575,dev-119,voltage,146.51,kPa,GOOD
3576,2026-07-10 00:36:36.576,dev-120,temperature,595.69,C,GOOD
3577,2026-07-10 01:37:37.577,dev-121,pressure,820.33,kPa,GOOD
